segment,exposure_at_risk,rm_note,default,loan_vintage_month,borrower_id,pd_score,split,band
Retail Personal,203403.17,Standard KYC refresh completed this month.,0,11,27739,1.1142061281337048,test,Watch
Consumer Durable,66324.67,"Routine review call completed, no material change flagged.",0,12,27740,2.6530612244897958,test,Watch
Consumer Durable,54000.0,Borrower confirmed employment status unchanged.,0,12,27741,19.600499375780274,test,Watch
Credit Card,16670.5,Borrower reports 4 consecutive late payments this quarter.,1,12,27742,58.06451612903227,test,Elevated
Retail Personal,6971.17,Borrower confirmed employment status unchanged.,1,10,27743,40.9967845659164,test,Elevated
Credit Card,61706.67,Client mentioned cash flow stress and requested a payment holiday.,0,11,27744,65.625,test,Elevated
Credit Card,63170.17,Borrower confirmed employment status unchanged.,0,12,27745,5.128205128205128,test,Watch
Retail Personal,56674.17,Client mentioned cash flow stress and requested a payment holiday.,1,12,27746,32.454923717059636,test,Elevated
SME,147731.67,Standard KYC refresh completed this month.,0,10,27747,2.922374429223744,test,Watch
Agri,90000.0,"RM flags declining GST turnover, down 23% over two quarters.",0,10,27748,40.9967845659164,test,Elevated
Retail Personal,13564.17,Repeated bounced auto-debit on the linked account this cycle.,0,12,27749,31.38093202223172,test,Elevated
Agri,336522.67,Standard KYC refresh completed this month.,0,10,27750,26.755852842809364,test,Watch
Credit Card,172235.0,"Routine review call completed, no material change flagged.",0,12,27751,2.6530612244897958,test,Watch
Credit Card,52180.0,Standard KYC refresh completed this month.,0,11,27752,7.322654462242566,test,Watch
Credit Card,22830.5,Borrower confirmed employment status unchanged.,0,10,27753,32.454923717059636,test,Elevated
SME,347900.17,"Routine review call completed, no material change flagged.",0,11,27754,0.0,test,Watch
Credit Card,29882.83,Client mentioned cash flow stress and requested a payment holiday.,1,12,27755,77.57575757575758,test,High
SME,51576.83,Client mentioned cash flow stress and requested a payment holiday.,0,11,27756,2.922374429223744,test,Watch
Credit Card,64785.0,"Routine review call completed, no material change flagged.",0,11,27757,32.454923717059636,test,Elevated
Credit Card,96817.0,Borrower confirmed employment status unchanged.,0,11,27758,13.0859375,test,Watch
SME,271303.67,Repeated bounced auto-debit on the linked account this cycle.,1,10,27759,46.0,test,Elevated
SME,127456.5,RM notes irregular business income and rising informal borrowing.,1,11,27760,68.66666666666667,test,High
Agri,62500.0,Borrower reports 6 consecutive late payments this quarter.,1,12,27761,100.0,test,High
Retail Personal,15325.0,RM notes irregular business income and rising informal borrowing.,1,11,27762,41.544117647058826,test,Elevated
Consumer Durable,152866.67,Borrower confirmed employment status unchanged.,0,10,27763,2.6530612244897958,test,Watch
Credit Card,45063.17,"Routine review call completed, no material change flagged.",1,12,27764,8.99581589958159,test,Watch
Consumer Durable,61864.0,Borrower reports 3 consecutive late payments this quarter.,0,12,27765,73.95833333333334,test,High
Retail Personal,48233.33,Borrower reports 1 consecutive late payments this quarter.,0,12,27766,31.38093202223172,test,Elevated
Credit Card,24660.33,Repeated bounced auto-debit on the linked account this cycle.,1,11,27767,99.12280701754386,test,High
Retail Personal,58055.17,Borrower confirmed employment status unchanged.,0,11,27768,8.99581589958159,test,Watch
Consumer Durable,73071.17,Borrower confirmed employment status unchanged.,0,12,27769,4.29769392033543,test,Watch
Credit Card,97765.17,Borrower confirmed employment status unchanged.,1,11,27770,31.38093202223172,test,Elevated
Retail Personal,48835.5,"Routine review call completed, no material change flagged.",0,12,27771,5.764966740576496,test,Watch
Retail Personal,24011.17,Borrower confirmed employment status unchanged.,0,11,27772,31.38093202223172,test,Elevated
Consumer Durable,32016.0,"RM notes new stable income source, salary credit regularized.",0,10,27773,8.99581589958159,test,Watch
SME,69205.33,Borrower reports 3 consecutive late payments this quarter.,1,12,27774,41.544117647058826,test,Elevated
Credit Card,12944.0,Borrower confirmed employment status unchanged.,0,12,27775,0.9950248756218906,test,Watch
Consumer Durable,106614.17,Borrower confirmed employment status unchanged.,0,10,27776,2.6530612244897958,test,Watch
Agri,409986.0,Borrower confirmed employment status unchanged.,1,11,27777,31.38093202223172,test,Elevated
Retail Personal,54851.67,Client cleared prior dues ahead of schedule.,0,10,27778,31.38093202223172,test,Elevated
Credit Card,115553.0,Borrower reports 1 consecutive late payments this quarter.,0,12,27779,4.29769392033543,test,Watch
Consumer Durable,266147.0,Client mentioned cash flow stress and requested a payment holiday.,1,11,27780,73.95833333333334,test,High
Credit Card,357477.83,Repeated bounced auto-debit on the linked account this cycle.,0,12,27781,38.450704225352105,test,Elevated
Agri,143232.5,"Routine review call completed, no material change flagged.",0,12,27782,2.6530612244897958,test,Watch
Retail Personal,9524.5,RM notes irregular business income and rising informal borrowing.,0,11,27783,60.83333333333333,test,Elevated
Credit Card,222417.33,"RM flags declining GST turnover, down 23% over two quarters.",1,10,27784,46.0,test,Elevated
Retail Personal,21420.67,Repeated bounced auto-debit on the linked account this cycle.,1,10,27785,96.7948717948718,test,High
Credit Card,22002.83,Borrower confirmed employment status unchanged.,1,11,27786,31.38093202223172,test,Elevated
Consumer Durable,36380.33,"Routine review call completed, no material change flagged.",0,11,27787,19.600499375780274,test,Watch
SME,295107.83,Client mentioned cash flow stress and requested a payment holiday.,0,11,27788,40.44526901669759,test,Elevated
SME,542988.17,Standard KYC refresh completed this month.,0,12,27789,1.1142061281337048,test,Watch
Consumer Durable,139412.5,"Business expansion noted, turnover trending up.",0,11,27790,0.1779359430604982,test,Watch
Retail Personal,36634.0,Client mentioned cash flow stress and requested a payment holiday.,0,10,27791,86.51162790697674,test,High
SME,69152.83,Borrower reports steady GST turnover growth of 16% this quarter.,1,10,27792,19.600499375780274,test,Watch
Retail Personal,19202.67,"Routine review call completed, no material change flagged.",0,11,27793,31.38093202223172,test,Elevated
Agri,63269.17,"Routine review call completed, no material change flagged.",0,10,27794,24.342105263157894,test,Watch
Agri,194175.67,"Routine review call completed, no material change flagged.",0,11,27795,2.922374429223744,test,Watch
Retail Personal,351472.33,"Routine review call completed, no material change flagged.",0,10,27796,4.29769392033543,test,Watch
Agri,39836.0,Standard KYC refresh completed this month.,0,11,27797,8.99581589958159,test,Watch
Consumer Durable,117660.67,"RM flags declining GST turnover, down 40% over two quarters.",0,10,27798,8.99581589958159,test,Watch
Agri,179376.33,Standard KYC refresh completed this month.,0,11,27799,1.1142061281337048,test,Watch
Credit Card,70493.83,"RM notes new stable income source, salary credit regularized.",0,12,27800,19.600499375780274,test,Watch
Agri,137152.0,Borrower reports 1 consecutive late payments this quarter.,0,10,27801,2.922374429223744,test,Watch
Retail Personal,176111.0,Standard KYC refresh completed this month.,0,10,27802,1.1142061281337048,test,Watch
Agri,175126.17,Borrower confirmed employment status unchanged.,0,12,27803,0.1779359430604982,test,Watch
Retail Personal,46530.17,"RM notes new stable income source, salary credit regularized.",0,10,27804,0.9485094850948509,test,Watch
Credit Card,159686.67,Borrower reports 1 consecutive late payments this quarter.,0,11,27805,12.5,test,Watch
Consumer Durable,39275.0,Client mentioned cash flow stress and requested a payment holiday.,1,10,27806,77.57575757575758,test,High
Retail Personal,63077.83,"RM notes new stable income source, salary credit regularized.",0,11,27807,0.0,test,Watch
Retail Personal,24864.0,Borrower reports 6 consecutive late payments this quarter.,0,12,27808,96.7948717948718,test,High
SME,149054.17,Client mentioned cash flow stress and requested a payment holiday.,1,12,27809,40.44526901669759,test,Elevated
Retail Personal,32531.17,Borrower reports 4 consecutive late payments this quarter.,1,12,27810,41.544117647058826,test,Elevated
SME,122102.83,Standard KYC refresh completed this month.,0,10,27811,0.0,test,Watch
SME,217252.5,Repeated bounced auto-debit on the linked account this cycle.,0,11,27812,0.9950248756218906,test,Watch
Credit Card,87223.33,"RM flags declining GST turnover, down 35% over two quarters.",1,12,27813,46.0,test,Elevated
Retail Personal,39247.33,"Routine review call completed, no material change flagged.",0,12,27814,4.29769392033543,test,Watch
Agri,68412.0,"RM flags declining GST turnover, down 39% over two quarters.",0,11,27815,32.454923717059636,test,Elevated
Retail Personal,10003.17,Repeated bounced auto-debit on the linked account this cycle.,0,12,27816,68.6046511627907,test,High
SME,187766.33,"RM flags declining GST turnover, down 43% over two quarters.",0,10,27817,2.6530612244897958,test,Watch
SME,486712.33,Standard KYC refresh completed this month.,0,11,27818,0.1779359430604982,test,Watch
Retail Personal,18899.17,Repeated bounced auto-debit on the linked account this cycle.,0,10,27819,31.38093202223172,test,Elevated
Consumer Durable,59660.5,Borrower reports 3 consecutive late payments this quarter.,1,10,27820,85.60606060606061,test,High
SME,109253.33,Borrower confirmed employment status unchanged.,0,12,27821,2.6530612244897958,test,Watch
Credit Card,35101.83,Borrower confirmed employment status unchanged.,1,11,27822,32.454923717059636,test,Elevated
SME,109324.33,"RM flags declining GST turnover, down 33% over two quarters.",0,10,27823,19.600499375780274,test,Watch
Retail Personal,35864.33,Borrower confirmed employment status unchanged.,0,12,27824,31.38093202223172,test,Elevated
Credit Card,33694.5,"Routine review call completed, no material change flagged.",1,10,27825,8.99581589958159,test,Watch
Retail Personal,22854.83,Borrower reports 4 consecutive late payments this quarter.,0,12,27826,46.0,test,Elevated
Consumer Durable,175737.83,Standard KYC refresh completed this month.,1,12,27827,0.9485094850948509,test,Watch
Credit Card,102312.33,Standard KYC refresh completed this month.,0,10,27828,2.922374429223744,test,Watch
Retail Personal,64431.5,RM notes irregular business income and rising informal borrowing.,1,12,27829,96.5909090909091,test,High
Retail Personal,15000.0,Borrower reports 1 consecutive late payments this quarter.,1,11,27830,40.44526901669759,test,Elevated
Consumer Durable,115663.5,"Routine review call completed, no material change flagged.",0,12,27831,19.600499375780274,test,Watch
Credit Card,57165.33,"Routine review call completed, no material change flagged.",0,10,27832,31.38093202223172,test,Elevated
Retail Personal,66346.67,"Routine review call completed, no material change flagged.",1,11,27833,5.764966740576496,test,Watch
Credit Card,8940.83,Repeated bounced auto-debit on the linked account this cycle.,0,12,27834,32.454923717059636,test,Elevated
SME,183914.67,"Routine review call completed, no material change flagged.",0,12,27835,0.5107252298263534,test,Watch
Credit Card,36735.67,Standard KYC refresh completed this month.,0,11,27836,2.6530612244897958,test,Watch
Retail Personal,24329.33,RM notes irregular business income and rising informal borrowing.,0,12,27837,31.38093202223172,test,Elevated
Credit Card,52326.67,Borrower confirmed employment status unchanged.,0,10,27838,26.755852842809364,test,Watch
Retail Personal,24064.17,Client mentioned cash flow stress and requested a payment holiday.,0,11,27839,41.544117647058826,test,Elevated
Consumer Durable,11265.5,"RM flags declining GST turnover, down 41% over two quarters.",1,12,27840,40.9967845659164,test,Elevated
SME,48000.0,Borrower confirmed employment status unchanged.,1,12,27841,31.38093202223172,test,Elevated
Credit Card,50265.83,"Routine review call completed, no material change flagged.",0,11,27842,13.0859375,test,Watch
Agri,161815.83,"Routine review call completed, no material change flagged.",0,11,27843,0.0,test,Watch
Consumer Durable,17616.17,Borrower confirmed employment status unchanged.,1,11,27844,31.38093202223172,test,Elevated
SME,90461.33,Borrower confirmed employment status unchanged.,0,10,27845,19.600499375780274,test,Watch
Consumer Durable,26037.33,Borrower confirmed employment status unchanged.,0,12,27846,32.454923717059636,test,Elevated
Consumer Durable,176995.67,"Routine review call completed, no material change flagged.",0,11,27847,0.0,test,Watch
SME,519893.17,Standard KYC refresh completed this month.,0,11,27848,2.922374429223744,test,Watch
Retail Personal,62542.17,Standard KYC refresh completed this month.,0,10,27849,4.29769392033543,test,Watch
SME,45415.5,Borrower confirmed employment status unchanged.,0,11,27850,7.322654462242566,test,Watch
Credit Card,47198.5,Standard KYC refresh completed this month.,0,12,27851,26.755852842809364,test,Watch
SME,69385.0,Standard KYC refresh completed this month.,0,12,27852,2.922374429223744,test,Watch
Credit Card,24739.5,Borrower reports 5 consecutive late payments this quarter.,0,10,27853,68.6046511627907,test,High
SME,179321.33,"Routine review call completed, no material change flagged.",0,12,27854,0.0,test,Watch
Agri,53946.33,Borrower confirmed employment status unchanged.,0,11,27855,26.755852842809364,test,Watch
Credit Card,73030.5,Borrower confirmed employment status unchanged.,0,12,27856,5.764966740576496,test,Watch
Credit Card,54641.67,"RM flags declining GST turnover, down 30% over two quarters.",1,12,27857,91.30434782608695,test,High
Consumer Durable,97706.17,Borrower reports steady GST turnover growth of 16% this quarter.,0,10,27858,0.9950248756218906,test,Watch
Agri,110218.83,Repeated bounced auto-debit on the linked account this cycle.,1,10,27859,31.38093202223172,test,Elevated
Retail Personal,33816.33,Borrower confirmed employment status unchanged.,0,12,27860,4.29769392033543,test,Watch
Consumer Durable,72168.17,Standard KYC refresh completed this month.,1,12,27861,2.6530612244897958,test,Watch
SME,10789.17,"RM notes new stable income source, salary credit regularized.",0,11,27862,26.755852842809364,test,Watch
SME,140073.33,"Routine review call completed, no material change flagged.",0,12,27863,0.1779359430604982,test,Watch
SME,144599.0,Borrower confirmed employment status unchanged.,0,12,27864,19.600499375780274,test,Watch
SME,184949.83,"Routine review call completed, no material change flagged.",0,12,27865,0.0,test,Watch
Consumer Durable,130599.17,Borrower confirmed employment status unchanged.,0,10,27866,0.0,test,Watch
Consumer Durable,44847.0,"Routine review call completed, no material change flagged.",0,12,27867,2.922374429223744,test,Watch
Agri,75752.5,Borrower confirmed employment status unchanged.,0,12,27868,31.38093202223172,test,Elevated
Consumer Durable,92890.17,Client mentioned cash flow stress and requested a payment holiday.,1,10,27869,40.44526901669759,test,Elevated
SME,416384.83,Standard KYC refresh completed this month.,1,12,27870,24.342105263157894,test,Watch
Retail Personal,56474.0,"Business expansion noted, turnover trending up.",0,10,27871,1.1142061281337048,test,Watch
Agri,280756.67,"Routine review call completed, no material change flagged.",0,12,27872,4.29769392033543,test,Watch
Retail Personal,6586.0,Repeated bounced auto-debit on the linked account this cycle.,0,12,27873,40.9967845659164,test,Elevated
Credit Card,67055.0,Borrower reports 6 consecutive late payments this quarter.,1,11,27874,99.12280701754386,test,High
Credit Card,23387.83,"RM flags declining GST turnover, down 29% over two quarters.",0,11,27875,68.66666666666667,test,High
SME,97824.17,Borrower confirmed employment status unchanged.,0,12,27876,0.9485094850948509,test,Watch
SME,262538.83,Standard KYC refresh completed this month.,1,11,27877,0.0,test,Watch
Retail Personal,9120.0,Borrower confirmed employment status unchanged.,0,11,27878,2.6530612244897958,test,Watch
Retail Personal,15662.83,"Routine review call completed, no material change flagged.",0,11,27879,19.600499375780274,test,Watch
Credit Card,150482.83,Borrower reports 1 consecutive late payments this quarter.,0,12,27880,0.9950248756218906,test,Watch
Retail Personal,64557.67,"Routine review call completed, no material change flagged.",1,12,27881,4.29769392033543,test,Watch
SME,42187.0,Standard KYC refresh completed this month.,0,10,27882,3.5175879396984926,test,Watch
Consumer Durable,99179.17,"Routine review call completed, no material change flagged.",0,10,27883,2.6530612244897958,test,Watch
Credit Card,26900.67,Borrower reports 4 consecutive late payments this quarter.,1,11,27884,40.9967845659164,test,Elevated
Consumer Durable,43857.33,RM notes irregular business income and rising informal borrowing.,1,12,27885,41.544117647058826,test,Elevated
SME,25413.0,"Routine review call completed, no material change flagged.",0,11,27886,1.1142061281337048,test,Watch
Credit Card,9632.83,"RM flags declining GST turnover, down 38% over two quarters.",1,12,27887,46.0,test,Elevated
Consumer Durable,75104.17,Client mentioned cash flow stress and requested a payment holiday.,0,12,27888,96.7948717948718,test,High
Consumer Durable,31028.0,Standard KYC refresh completed this month.,0,11,27889,29.166666666666668,test,Watch
SME,49893.17,Standard KYC refresh completed this month.,0,10,27890,1.1142061281337048,test,Watch
Credit Card,18687.5,Borrower reports 2 consecutive late payments this quarter.,0,12,27891,40.44526901669759,test,Elevated
SME,49984.67,RM notes irregular business income and rising informal borrowing.,1,12,27892,40.9967845659164,test,Elevated
Consumer Durable,33554.17,Standard KYC refresh completed this month.,0,10,27893,3.5175879396984926,test,Watch
Credit Card,87300.17,Borrower confirmed employment status unchanged.,0,11,27894,31.38093202223172,test,Elevated
Retail Personal,52437.0,Borrower confirmed employment status unchanged.,0,10,27895,19.600499375780274,test,Watch
Retail Personal,21887.67,"RM flags declining GST turnover, down 42% over two quarters.",0,10,27896,31.38093202223172,test,Elevated
Retail Personal,45063.0,"RM flags declining GST turnover, down 38% over two quarters.",0,12,27897,40.44526901669759,test,Elevated
Consumer Durable,74303.33,Borrower confirmed employment status unchanged.,0,11,27898,32.454923717059636,test,Elevated
Credit Card,24753.0,Borrower reports steady GST turnover growth of 16% this quarter.,0,10,27899,31.38093202223172,test,Elevated
Credit Card,31195.17,"Routine review call completed, no material change flagged.",0,12,27900,17.647058823529413,test,Watch
SME,51887.0,Standard KYC refresh completed this month.,0,12,27901,0.9950248756218906,test,Watch
Credit Card,22857.67,Repeated bounced auto-debit on the linked account this cycle.,0,12,27902,68.6046511627907,test,High
SME,130823.0,Borrower confirmed employment status unchanged.,0,12,27903,2.6530612244897958,test,Watch
Retail Personal,78363.0,Borrower confirmed employment status unchanged.,1,10,27904,31.38093202223172,test,Elevated
Consumer Durable,59825.17,Borrower reports steady GST turnover growth of 16% this quarter.,0,11,27905,4.29769392033543,test,Watch
Credit Card,38137.33,Borrower confirmed employment status unchanged.,1,11,27906,26.755852842809364,test,Watch
SME,210720.67,Borrower confirmed employment status unchanged.,0,12,27907,0.1779359430604982,test,Watch
Credit Card,48840.17,Repeated bounced auto-debit on the linked account this cycle.,0,11,27908,31.38093202223172,test,Elevated
SME,98131.67,"Routine review call completed, no material change flagged.",1,10,27909,4.29769392033543,test,Watch
Retail Personal,43084.5,Borrower confirmed employment status unchanged.,0,11,27910,0.9485094850948509,test,Watch
Credit Card,99701.5,Borrower confirmed employment status unchanged.,0,10,27911,13.0859375,test,Watch
Credit Card,15671.33,Borrower confirmed employment status unchanged.,0,12,27912,31.38093202223172,test,Elevated
Retail Personal,6681.0,Standard KYC refresh completed this month.,0,10,27913,31.38093202223172,test,Elevated
Agri,36166.67,Standard KYC refresh completed this month.,0,10,27914,2.6530612244897958,test,Watch
Retail Personal,47140.67,"RM flags declining GST turnover, down 20% over two quarters.",1,11,27915,65.625,test,Elevated
Retail Personal,35760.33,Client mentioned cash flow stress and requested a payment holiday.,0,11,27916,68.66666666666667,test,High
Credit Card,7012.0,Client mentioned cash flow stress and requested a payment holiday.,0,11,27917,68.66666666666667,test,High
Credit Card,58618.67,"Routine review call completed, no material change flagged.",0,11,27918,0.5107252298263534,test,Watch
Retail Personal,90194.0,Repeated bounced auto-debit on the linked account this cycle.,1,10,27919,96.5909090909091,test,High
Credit Card,10174.67,RM notes irregular business income and rising informal borrowing.,1,12,27920,86.51162790697674,test,High
Credit Card,115563.17,Borrower confirmed employment status unchanged.,0,10,27921,0.9950248756218906,test,Watch
Credit Card,267978.33,"Routine review call completed, no material change flagged.",0,12,27922,0.1779359430604982,test,Watch
Credit Card,81040.0,Standard KYC refresh completed this month.,0,11,27923,4.29769392033543,test,Watch
Agri,28432.0,Standard KYC refresh completed this month.,0,12,27924,2.922374429223744,test,Watch
Credit Card,71011.83,Standard KYC refresh completed this month.,0,11,27925,12.5,test,Watch
Credit Card,6322.0,"RM flags declining GST turnover, down 32% over two quarters.",1,12,27926,96.7948717948718,test,High
Consumer Durable,24158.67,"Routine review call completed, no material change flagged.",0,11,27927,15.178571428571427,test,Watch
SME,27903.17,"RM notes new stable income source, salary credit regularized.",0,12,27928,1.1142061281337048,test,Watch
SME,45666.67,Client mentioned cash flow stress and requested a payment holiday.,0,12,27929,31.38093202223172,test,Elevated
Consumer Durable,27609.5,Borrower confirmed employment status unchanged.,1,10,27930,31.38093202223172,test,Elevated
Credit Card,81131.33,"Routine review call completed, no material change flagged.",0,10,27931,8.99581589958159,test,Watch
SME,72000.0,Borrower confirmed employment status unchanged.,0,10,27932,0.5107252298263534,test,Watch
SME,30000.0,Repeated bounced auto-debit on the linked account this cycle.,0,10,27933,40.44526901669759,test,Elevated
Consumer Durable,154575.33,Borrower confirmed employment status unchanged.,0,12,27934,0.9485094850948509,test,Watch
Credit Card,24086.33,Repeated bounced auto-debit on the linked account this cycle.,0,12,27935,41.544117647058826,test,Elevated
Consumer Durable,32590.0,"Routine review call completed, no material change flagged.",0,12,27936,31.38093202223172,test,Elevated
Retail Personal,55396.83,Client mentioned cash flow stress and requested a payment holiday.,0,10,27937,40.44526901669759,test,Elevated
SME,58766.17,Repeated bounced auto-debit on the linked account this cycle.,0,10,27938,2.6530612244897958,test,Watch
SME,83567.33,"Business expansion noted, turnover trending up.",0,12,27939,0.9950248756218906,test,Watch
Credit Card,15051.17,Standard KYC refresh completed this month.,0,10,27940,2.922374429223744,test,Watch
Retail Personal,58307.33,RM notes irregular business income and rising informal borrowing.,1,11,27941,68.6046511627907,test,High
Consumer Durable,102630.67,Standard KYC refresh completed this month.,0,10,27942,2.922374429223744,test,Watch
Credit Card,53122.67,"Routine review call completed, no material change flagged.",0,12,27943,5.128205128205128,test,Watch
Consumer Durable,64679.17,RM notes irregular business income and rising informal borrowing.,1,10,27944,7.322654462242566,test,Watch
Credit Card,39820.33,RM notes irregular business income and rising informal borrowing.,0,12,27945,38.450704225352105,test,Elevated
Agri,24000.0,Standard KYC refresh completed this month.,0,11,27946,4.29769392033543,test,Watch
Credit Card,105763.33,Borrower confirmed employment status unchanged.,0,10,27947,0.9485094850948509,test,Watch
Retail Personal,17317.5,"Routine review call completed, no material change flagged.",0,12,27948,0.0,test,Watch
Retail Personal,16987.0,RM notes irregular business income and rising informal borrowing.,1,11,27949,40.9967845659164,test,Elevated
Consumer Durable,56676.33,Standard KYC refresh completed this month.,0,12,27950,2.6530612244897958,test,Watch
SME,103566.17,Standard KYC refresh completed this month.,1,12,27951,4.29769392033543,test,Watch
Agri,165074.17,"Routine review call completed, no material change flagged.",0,10,27952,0.0,test,Watch
Consumer Durable,27000.0,Borrower reports 1 consecutive late payments this quarter.,0,10,27953,38.450704225352105,test,Elevated
Retail Personal,73597.67,"Routine review call completed, no material change flagged.",0,10,27954,1.1142061281337048,test,Watch
SME,155706.83,Borrower confirmed employment status unchanged.,0,10,27955,2.922374429223744,test,Watch
Credit Card,23177.17,"Routine review call completed, no material change flagged.",0,12,27956,2.922374429223744,test,Watch
Credit Card,90262.33,"Routine review call completed, no material change flagged.",0,12,27957,0.0,test,Watch
Credit Card,138152.0,Borrower confirmed employment status unchanged.,1,10,27958,4.29769392033543,test,Watch
SME,72847.17,Borrower confirmed employment status unchanged.,0,11,27959,0.1779359430604982,test,Watch
SME,123630.67,Borrower confirmed employment status unchanged.,0,12,27960,0.9485094850948509,test,Watch
SME,184540.67,Repeated bounced auto-debit on the linked account this cycle.,1,12,27961,41.544117647058826,test,Elevated
Consumer Durable,236321.83,"Routine review call completed, no material change flagged.",1,12,27962,2.922374429223744,test,Watch
Agri,99413.5,"RM flags declining GST turnover, down 31% over two quarters.",0,11,27963,31.38093202223172,test,Elevated
Retail Personal,19171.83,"Routine review call completed, no material change flagged.",0,10,27964,5.128205128205128,test,Watch
Credit Card,103287.83,"RM notes new stable income source, salary credit regularized.",0,10,27965,0.5107252298263534,test,Watch
SME,84401.83,Standard KYC refresh completed this month.,0,10,27966,31.38093202223172,test,Elevated
SME,90969.17,"Business expansion noted, turnover trending up.",0,11,27967,0.9485094850948509,test,Watch
Consumer Durable,87526.33,Standard KYC refresh completed this month.,0,12,27968,5.764966740576496,test,Watch
Credit Card,162355.5,"Routine review call completed, no material change flagged.",0,10,27969,1.1142061281337048,test,Watch
Credit Card,82252.83,"Routine review call completed, no material change flagged.",0,11,27970,4.29769392033543,test,Watch
Consumer Durable,160570.0,Borrower confirmed employment status unchanged.,1,11,27971,4.29769392033543,test,Watch
SME,97727.67,Repeated bounced auto-debit on the linked account this cycle.,0,10,27972,2.6530612244897958,test,Watch
Credit Card,66709.67,"RM notes new stable income source, salary credit regularized.",0,12,27973,0.9950248756218906,test,Watch
Agri,56571.33,Repeated bounced auto-debit on the linked account this cycle.,0,12,27974,19.600499375780274,test,Watch
Consumer Durable,29333.33,"Routine review call completed, no material change flagged.",0,10,27975,2.6530612244897958,test,Watch
Retail Personal,69520.5,"Routine review call completed, no material change flagged.",0,11,27976,5.764966740576496,test,Watch
Credit Card,48390.0,"Routine review call completed, no material change flagged.",0,12,27977,19.600499375780274,test,Watch
SME,69944.33,Repeated bounced auto-debit on the linked account this cycle.,0,11,27978,4.29769392033543,test,Watch
SME,38816.5,Standard KYC refresh completed this month.,0,12,27979,32.454923717059636,test,Elevated
Consumer Durable,99372.33,"Business expansion noted, turnover trending up.",0,11,27980,8.99581589958159,test,Watch
SME,237112.67,"Routine review call completed, no material change flagged.",0,11,27981,19.600499375780274,test,Watch
Agri,78404.5,Standard KYC refresh completed this month.,0,11,27982,2.6530612244897958,test,Watch
Consumer Durable,64731.83,Borrower confirmed employment status unchanged.,0,11,27983,1.1142061281337048,test,Watch
SME,51000.0,Repeated bounced auto-debit on the linked account this cycle.,0,11,27984,40.44526901669759,test,Elevated
Credit Card,51196.33,Client mentioned cash flow stress and requested a payment holiday.,0,12,27985,5.764966740576496,test,Watch
SME,63630.83,"Routine review call completed, no material change flagged.",1,11,27986,1.1142061281337048,test,Watch
SME,111070.33,Borrower confirmed employment status unchanged.,0,12,27987,1.1142061281337048,test,Watch
Credit Card,59392.83,Borrower confirmed employment status unchanged.,1,11,27988,0.9950248756218906,test,Watch
Credit Card,30038.0,Borrower confirmed employment status unchanged.,0,11,27989,14.814814814814813,test,Watch
Consumer Durable,394329.67,Standard KYC refresh completed this month.,0,11,27990,13.0859375,test,Watch
SME,256791.0,"Routine review call completed, no material change flagged.",0,12,27991,4.29769392033543,test,Watch
Retail Personal,42166.33,Borrower confirmed employment status unchanged.,0,12,27992,2.922374429223744,test,Watch
Consumer Durable,73105.17,Borrower confirmed employment status unchanged.,1,12,27993,31.38093202223172,test,Elevated
Retail Personal,46110.83,Standard KYC refresh completed this month.,0,12,27994,32.454923717059636,test,Elevated
Agri,62335.83,Borrower confirmed employment status unchanged.,0,10,27995,1.1142061281337048,test,Watch
Credit Card,62227.0,"Routine review call completed, no material change flagged.",0,12,27996,13.0859375,test,Watch
Consumer Durable,81377.83,"Routine review call completed, no material change flagged.",0,12,27997,0.1779359430604982,test,Watch
SME,89374.67,Borrower confirmed employment status unchanged.,0,11,27998,1.1142061281337048,test,Watch
Retail Personal,55711.5,Client cleared prior dues ahead of schedule.,1,10,27999,3.5175879396984926,test,Watch
Consumer Durable,51180.33,Client mentioned cash flow stress and requested a payment holiday.,0,11,28000,2.922374429223744,test,Watch
Consumer Durable,15497.83,Client mentioned cash flow stress and requested a payment holiday.,0,11,28001,31.38093202223172,test,Elevated
Credit Card,26501.5,Client mentioned cash flow stress and requested a payment holiday.,0,12,28002,31.38093202223172,test,Elevated
Retail Personal,66617.33,Borrower confirmed employment status unchanged.,0,10,28003,31.38093202223172,test,Elevated
Consumer Durable,182499.83,Standard KYC refresh completed this month.,0,10,28004,0.5107252298263534,test,Watch
SME,253632.83,Borrower confirmed employment status unchanged.,0,11,28005,8.99581589958159,test,Watch
SME,103384.67,"RM flags declining GST turnover, down 30% over two quarters.",0,12,28006,2.922374429223744,test,Watch
Consumer Durable,38525.17,Borrower confirmed employment status unchanged.,0,11,28007,1.1142061281337048,test,Watch
Retail Personal,237182.67,Standard KYC refresh completed this month.,0,12,28008,13.0859375,test,Watch
Agri,150534.17,Repeated bounced auto-debit on the linked account this cycle.,0,11,28009,15.178571428571427,test,Watch
SME,37664.17,"Routine review call completed, no material change flagged.",0,11,28010,7.322654462242566,test,Watch
Consumer Durable,61538.5,Borrower reports 1 consecutive late payments this quarter.,0,10,28011,22.905027932960895,test,Watch
Retail Personal,53419.5,Borrower confirmed employment status unchanged.,0,12,28012,32.454923717059636,test,Elevated
Agri,138497.83,Standard KYC refresh completed this month.,0,12,28013,0.0,test,Watch
SME,53480.17,"Business expansion noted, turnover trending up.",0,12,28014,4.29769392033543,test,Watch
